order_id,customer_id,product_id,order_date,gross_sales,cogs,discount_amount,refund_amount,ingestion_batch,loaded_at
ORD-015767,CUST-0714,PRD-002,2024-03-25 00:00:00,3736.56,1905.65,0.0,0.0,Batch_01,2024-03-25 02:00:00
ORD-015768,CUST-0714,PRD-016,2024-04-26 00:00:00,3288.18,2531.9,380.5,0.0,Batch_01,2024-04-26 02:00:00
ORD-015769,CUST-0714,PRD-009,2024-06-03 00:00:00,10623.02,7011.19,,0.0,Batch_01,2024-06-03 02:00:00
ORD-015770,CUST-0715,PRD-019,2022-02-16 00:00:00,4530.62,2491.84,0.0,0.0,Batch_01,2022-02-16 02:00:00
ORD-015771,CUST-0715,PRD-017,2022-04-10 00:00:00,3804.52,2587.07,632.79,3804.52,Batch_01,2022-04-10 02:00:00
ORD-015772,CUST-0715,PRD-018,2022-05-23 00:00:00,12902.11,5805.95,2501.56,0.0,Batch_01,2022-05-23 02:00:00
ORD-015773,CUST-0715,PRD-006,2022-06-28 00:00:00,3383.15,1826.9,,0.0,Batch_01,2022-06-28 02:00:00
ORD-015774,CUST-0715,PRD-019,2022-08-22 00:00:00,4530.62,2491.84,1234.42,0.0,Batch_01,2022-08-22 02:00:00
ORD-015775,CUST-0715,PRD-003,2022-10-10 00:00:00,11239.68,6519.01,1989.12,0.0,Batch_01,2022-10-10 02:00:00
ORD-015776,CUST-0715,PRD-001,2022-11-28 00:00:00,2114.3,,0.0,,Batch_01,2022-11-28 02:00:00
ORD-015777,CUST-0715,PRD-006,2023-01-17 00:00:00,3383.15,1826.9,0.0,3383.15,Batch_01,2023-01-17 02:00:00
ORD-015778,CUST-0715,PRD-007,2023-02-17 00:00:00,6583.04,4081.48,1326.61,0.0,Batch_01,2023-02-17 02:00:00
ORD-015779,CUST-0715,PRD-009,2023-04-13 00:00:00,10623.02,7011.19,1368.08,0.0,Batch_01,2023-04-13 02:00:00
ORD-015780,CUST-0715,PRD-001,2023-05-27 00:00:00,2114.3,1057.15,0.0,0.0,Batch_01,2023-05-27 02:00:00
ORD-015781,CUST-0715,PRD-020,2023-07-13 00:00:00,2858.48,1886.6,571.45,2858.48,Batch_01,2023-07-13 02:00:00
ORD-015782,CUST-0715,PRD-012,2023-08-15 00:00:00,9254.03,4441.93,0.0,0.0,Batch_01,2023-08-15 02:00:00
ORD-015783,CUST-0715,PRD-003,2023-10-05 00:00:00,11239.68,6519.01,2611.97,0.0,Batch_01,2023-10-05 02:00:00
ORD-015784,CUST-0715,PRD-010,2023-11-26 00:00:00,3622.05,1774.8,716.4,0.0,Batch_01,2023-11-26 02:00:00
ORD-015785,CUST-0715,PRD-017,2024-01-13 00:00:00,3804.52,2587.07,0.0,0.0,Batch_01,2024-01-13 02:00:00
ORD-015786,CUST-0715,PRD-019,2024-02-19 00:00:00,4530.62,2491.84,806.07,0.0,Batch_01,2024-02-19 02:00:00
ORD-015787,CUST-0715,PRD-009,2024-04-07 00:00:00,10623.02,7011.19,0.0,0.0,Batch_01,2024-04-07 02:00:00
ORD-015788,CUST-0715,PRD-011,2024-05-20 00:00:00,1844.81,1402.06,0.0,0.0,Batch_01,2024-05-20 02:00:00
ORD-015789,CUST-0716,PRD-016,2022-02-04 00:00:00,3288.18,2531.9,0.0,0.0,Batch_01,2022-02-04 02:00:00
ORD-015790,CUST-0716,PRD-015,2022-02-21 00:00:00,9468.54,4355.53,0.0,,Batch_01,2022-02-21 02:00:00
ORD-015791,CUST-0716,PRD-005,2022-03-07 00:00:00,3873.58,2169.2,,0.0,Batch_01,2022-03-07 02:00:00
ORD-015792,CUST-0716,PRD-012,2022-03-23 00:00:00,9254.03,4441.93,0.0,9254.03,Batch_01,2022-03-23 02:00:00
ORD-015793,CUST-0716,PRD-014,2022-04-11 00:00:00,1642.6,1116.97,0.0,0.0,Batch_01,2022-04-11 02:00:00
ORD-015794,CUST-0716,PRD-005,2022-04-20 00:00:00,3873.58,2169.2,0.0,3873.58,Batch_01,2022-04-20 02:00:00
ORD-015795,CUST-0716,PRD-010,2022-05-07 00:00:00,3622.05,1774.8,867.95,3622.05,Batch_01,2022-05-07 02:00:00
ORD-015796,CUST-0716,PRD-009,2022-05-19 00:00:00,10623.02,7011.19,1564.18,0.0,Batch_01,2022-05-19 02:00:00
ORD-015797,CUST-0716,PRD-013,2022-05-29 00:00:00,7161.66,5371.24,1138.21,0.0,Batch_01,2022-05-29 02:00:00
ORD-015798,CUST-0716,PRD-008,2022-06-11 00:00:00,12236.74,9789.39,0.0,0.0,Batch_01,2022-06-11 02:00:00
ORD-015799,CUST-0716,PRD-003,2022-06-30 00:00:00,11239.68,6519.01,0.0,0.0,Batch_01,2022-06-30 02:00:00
ORD-015800,CUST-0716,PRD-017,2022-07-12 00:00:00,3804.52,2587.07,944.02,0.0,Batch_01,2022-07-12 02:00:00
ORD-015801,CUST-0716,PRD-019,2022-07-26 00:00:00,4530.62,2491.84,0.0,0.0,Batch_01,2022-07-26 02:00:00
ORD-015802,CUST-0716,PRD-001,2022-08-11 00:00:00,2114.3,1057.15,,0.0,Batch_01,2022-08-11 02:00:00
ORD-015803,CUST-0716,PRD-003,2022-08-22 00:00:00,11239.68,6519.01,0.0,11239.68,Batch_01,2022-08-22 02:00:00
ORD-015804,CUST-0716,PRD-008,2022-09-02 00:00:00,12236.74,9789.39,0.0,12236.74,Batch_01,2022-09-02 02:00:00
ORD-015805,CUST-0716,PRD-011,2022-09-20 00:00:00,1844.81,,0.0,0.0,Batch_01,2022-09-20 02:00:00
ORD-015806,CUST-0716,PRD-006,2022-10-02 00:00:00,3383.15,1826.9,415.81,0.0,Batch_01,2022-10-02 02:00:00
ORD-015807,CUST-0716,PRD-014,2022-10-11 00:00:00,1642.6,1116.97,0.0,0.0,Batch_01,2022-10-11 02:00:00
ORD-015808,CUST-0716,PRD-016,2022-10-26 00:00:00,3288.18,2531.9,856.86,0.0,Batch_01,2022-10-26 02:00:00
ORD-015809,CUST-0716,PRD-009,2022-11-16 00:00:00,10623.02,7011.19,0.0,,Batch_01,2022-11-16 02:00:00
ORD-015810,CUST-0716,PRD-001,2022-11-29 00:00:00,2114.3,1057.15,494.29,0.0,Batch_01,2022-11-29 02:00:00
ORD-015811,CUST-0716,PRD-016,2022-12-14 00:00:00,3288.18,2531.9,378.6,3288.18,Batch_01,2022-12-14 02:00:00
ORD-015812,CUST-0716,PRD-017,2023-01-03 00:00:00,3804.52,2587.07,0.0,,Batch_01,2023-01-03 02:00:00
ORD-015813,CUST-0716,PRD-003,2023-01-18 00:00:00,11239.68,6519.01,0.0,0.0,Batch_01,2023-01-18 02:00:00
ORD-015814,CUST-0716,PRD-005,2023-02-01 00:00:00,3873.58,2169.2,902.86,0.0,Batch_01,2023-02-01 02:00:00
ORD-015815,CUST-0716,PRD-014,2023-02-17 00:00:00,1642.6,1116.97,0.0,0.0,Batch_01,2023-02-17 02:00:00
ORD-015816,CUST-0716,PRD-012,2023-03-10 00:00:00,9254.03,4441.93,2368.29,9254.03,Batch_01,2023-03-10 02:00:00
ORD-015817,CUST-0716,PRD-018,2023-03-25 00:00:00,12902.11,5805.95,1448.69,0.0,Batch_01,2023-03-25 02:00:00
ORD-015818,CUST-0716,PRD-015,2023-04-08 00:00:00,9468.54,4355.53,2395.5,0.0,Batch_01,2023-04-08 02:00:00
ORD-015819,CUST-0716,PRD-019,2023-04-22 00:00:00,4530.62,2491.84,0.0,0.0,Batch_01,2023-04-22 02:00:00
ORD-015820,CUST-0716,PRD-003,2023-05-05 00:00:00,11239.68,6519.01,1476.02,0.0,Batch_01,2023-05-05 02:00:00
ORD-015821,CUST-0716,PRD-017,2023-05-19 00:00:00,3804.52,2587.07,569.44,0.0,Batch_01,2023-05-19 02:00:00
ORD-015822,CUST-0716,PRD-002,2023-06-02 00:00:00,3736.56,1905.65,1075.58,0.0,Batch_01,2023-06-02 02:00:00
ORD-015823,CUST-0716,PRD-016,2023-06-17 00:00:00,3288.18,2531.9,0.0,0.0,Batch_01,2023-06-17 02:00:00
ORD-015824,CUST-0716,PRD-002,2023-07-04 00:00:00,3736.56,1905.65,571.39,3736.56,Batch_01,2023-07-04 02:00:00
ORD-015825,CUST-0716,PRD-001,2023-07-14 00:00:00,2114.3,1057.15,573.8,2114.3,Batch_01,2023-07-14 02:00:00
ORD-015826,CUST-0716,PRD-019,2023-07-31 00:00:00,4530.62,2491.84,0.0,0.0,Batch_01,2023-07-31 02:00:00
ORD-015827,CUST-0716,PRD-005,2023-08-19 00:00:00,3873.58,2169.2,,0.0,Batch_01,2023-08-19 02:00:00
ORD-015828,CUST-0716,PRD-010,2023-09-02 00:00:00,3622.05,1774.8,0.0,0.0,Batch_01,2023-09-02 02:00:00
ORD-015829,CUST-0716,PRD-007,2023-09-18 00:00:00,6583.04,4081.48,,,Batch_01,2023-09-18 02:00:00
ORD-015830,CUST-0716,PRD-020,2023-10-02 00:00:00,2858.48,1886.6,0.0,0.0,Batch_01,2023-10-02 02:00:00
ORD-015831,CUST-0716,PRD-016,2023-10-15 00:00:00,3288.18,2531.9,907.77,0.0,Batch_01,2023-10-15 02:00:00
ORD-015832,CUST-0716,PRD-016,2023-11-03 00:00:00,3288.18,2531.9,858.28,0.0,Batch_01,2023-11-03 02:00:00
ORD-015833,CUST-0716,PRD-011,2023-12-01 00:00:00,1844.81,1402.06,313.64,0.0,Batch_01,2023-12-01 02:00:00
ORD-015834,CUST-0716,PRD-009,2023-12-23 00:00:00,10623.02,7011.19,,0.0,Batch_01,2023-12-23 02:00:00
ORD-015835,CUST-0716,PRD-014,2024-01-05 00:00:00,1642.6,1116.97,0.0,0.0,Batch_01,2024-01-05 02:00:00
ORD-015836,CUST-0716,PRD-018,2024-01-28 00:00:00,12902.11,5805.95,0.0,0.0,Batch_01,2024-01-28 02:00:00
ORD-015837,CUST-0716,PRD-009,2024-02-13 00:00:00,10623.02,7011.19,1538.13,0.0,Batch_01,2024-02-13 02:00:00
ORD-015838,CUST-0716,PRD-013,2024-03-03 00:00:00,7161.66,5371.24,0.0,7161.66,Batch_01,2024-03-03 02:00:00
ORD-015839,CUST-0716,PRD-006,2024-03-16 00:00:00,3383.15,1826.9,0.0,0.0,Batch_01,2024-03-16 02:00:00
ORD-015840,CUST-0716,PRD-007,2024-03-29 00:00:00,6583.04,,736.22,6583.04,Batch_01,2024-03-29 02:00:00
ORD-015841,CUST-0716,PRD-015,2024-04-15 00:00:00,9468.54,4355.53,0.0,0.0,Batch_01,2024-04-15 02:00:00
ORD-015842,CUST-0716,PRD-012,2024-05-05 00:00:00,9254.03,4441.93,2272.31,0.0,Batch_01,2024-05-05 02:00:00
ORD-015843,CUST-0716,PRD-008,2024-05-20 00:00:00,12236.74,9789.39,0.0,,Batch_01,2024-05-20 02:00:00
ORD-015844,CUST-0716,PRD-004,2024-06-08 00:00:00,6617.87,5228.12,0.0,0.0,Batch_01,2024-06-08 02:00:00
ORD-015845,CUST-0716,PRD-010,2024-06-20 00:00:00,3622.05,1774.8,0.0,0.0,Batch_01,2024-06-20 02:00:00
ORD-015846,CUST-0717,PRD-018,2022-12-21 00:00:00,12902.11,5805.95,0.0,12902.11,Batch_01,2022-12-21 02:00:00
ORD-015847,CUST-0717,PRD-008,2023-03-13 00:00:00,12236.74,9789.39,0.0,0.0,Batch_01,2023-03-13 02:00:00
ORD-015848,CUST-0717,PRD-001,2023-08-10 00:00:00,2114.3,1057.15,629.46,0.0,Batch_01,2023-08-10 02:00:00
ORD-015849,CUST-0718,PRD-015,2023-03-01 00:00:00,9468.54,4355.53,1081.93,0.0,Batch_01,2023-03-01 02:00:00
ORD-015850,CUST-0718,PRD-012,2023-04-01 00:00:00,9254.03,4441.93,1260.2,0.0,Batch_01,2023-04-01 02:00:00
ORD-015851,CUST-0718,PRD-004,2023-05-04 00:00:00,6617.87,5228.12,766.69,0.0,Batch_01,2023-05-04 02:00:00
ORD-015852,CUST-0718,PRD-007,2023-06-12 00:00:00,6583.04,4081.48,1362.03,6583.04,Batch_01,2023-06-12 02:00:00
ORD-015853,CUST-0718,PRD-008,2023-07-17 00:00:00,12236.74,9789.39,3094.01,,Batch_01,2023-07-17 02:00:00
ORD-015854,CUST-0718,PRD-014,2023-08-26 00:00:00,1642.6,1116.97,238.63,0.0,Batch_01,2023-08-26 02:00:00
ORD-015855,CUST-0718,PRD-001,2023-10-03 00:00:00,2114.3,1057.15,563.2,0.0,Batch_01,2023-10-03 02:00:00
ORD-015856,CUST-0718,PRD-009,2023-11-05 00:00:00,10623.02,7011.19,2852.41,0.0,Batch_01,2023-11-05 02:00:00
ORD-015857,CUST-0718,PRD-017,2023-12-27 00:00:00,3804.52,2587.07,773.18,0.0,Batch_01,2023-12-27 02:00:00
ORD-015858,CUST-0718,PRD-003,2024-02-03 00:00:00,11239.68,6519.01,1303.07,0.0,Batch_01,2024-02-03 02:00:00
ORD-015859,CUST-0718,PRD-008,2024-03-16 00:00:00,12236.74,9789.39,2378.52,0.0,Batch_01,2024-03-16 02:00:00
ORD-015860,CUST-0718,PRD-014,2024-04-18 00:00:00,1642.6,1116.97,233.37,0.0,Batch_01,2024-04-18 02:00:00
ORD-015861,CUST-0718,PRD-008,2024-05-14 00:00:00,12236.74,9789.39,3312.27,0.0,Batch_01,2024-05-14 02:00:00
ORD-015862,CUST-0718,PRD-008,2024-06-25 00:00:00,12236.74,9789.39,1278.74,0.0,Batch_01,2024-06-25 02:00:00
ORD-015863,CUST-0719,PRD-012,2022-12-17 00:00:00,9254.03,4441.93,0.0,0.0,Batch_01,2022-12-17 02:00:00
ORD-015864,CUST-0719,PRD-020,2023-01-30 00:00:00,2858.48,1886.6,0.0,0.0,Batch_01,2023-01-30 02:00:00
ORD-015865,CUST-0719,PRD-004,2023-03-03 00:00:00,6617.87,5228.12,0.0,0.0,Batch_01,2023-03-03 02:00:00
ORD-015866,CUST-0719,PRD-019,2023-03-29 00:00:00,4530.62,2491.84,0.0,0.0,Batch_01,2023-03-29 02:00:00
ORD-015867,CUST-0719,PRD-005,2023-04-26 00:00:00,3873.58,2169.2,1137.04,0.0,Batch_01,2023-04-26 02:00:00
ORD-015868,CUST-0719,PRD-005,2023-05-29 00:00:00,3873.58,2169.2,792.9,0.0,Batch_01,2023-05-29 02:00:00
ORD-015869,CUST-0719,PRD-007,2023-06-30 00:00:00,6583.04,4081.48,1792.72,0.0,Batch_01,2023-06-30 02:00:00
ORD-015870,CUST-0719,PRD-013,2023-08-05 00:00:00,7161.66,5371.24,1679.59,0.0,Batch_01,2023-08-05 02:00:00
ORD-015871,CUST-0719,PRD-016,2023-09-17 00:00:00,3288.18,2531.9,0.0,0.0,Batch_01,2023-09-17 02:00:00
ORD-015872,CUST-0719,PRD-018,2023-10-15 00:00:00,12902.11,5805.95,,0.0,Batch_01,2023-10-15 02:00:00
ORD-015873,CUST-0719,PRD-018,2023-11-13 00:00:00,12902.11,5805.95,2725.98,0.0,Batch_01,2023-11-13 02:00:00
ORD-015874,CUST-0719,PRD-002,2023-12-19 00:00:00,3736.56,1905.65,421.16,,Batch_01,2023-12-19 02:00:00
ORD-015875,CUST-0719,PRD-007,2024-01-20 00:00:00,6583.04,4081.48,0.0,0.0,Batch_01,2024-01-20 02:00:00
ORD-015876,CUST-0719,PRD-013,2024-02-17 00:00:00,7161.66,5371.24,1465.67,0.0,Batch_01,2024-02-17 02:00:00
ORD-015877,CUST-0719,PRD-004,2024-03-13 00:00:00,6617.87,5228.12,,,Batch_01,2024-03-13 02:00:00
ORD-015878,CUST-0719,PRD-010,2024-04-18 00:00:00,3622.05,,0.0,0.0,Batch_01,2024-04-18 02:00:00
ORD-015879,CUST-0719,PRD-019,2024-05-18 00:00:00,4530.62,2491.84,0.0,0.0,Batch_01,2024-05-18 02:00:00
ORD-015880,CUST-0719,PRD-017,2024-06-17 00:00:00,3804.52,2587.07,0.0,0.0,Batch_01,2024-06-17 02:00:00
ORD-015881,CUST-0720,PRD-001,2022-02-06 00:00:00,2114.3,1057.15,576.84,0.0,Batch_01,2022-02-06 02:00:00
ORD-015882,CUST-0720,PRD-001,2022-03-06 00:00:00,2114.3,1057.15,0.0,0.0,Batch_01,2022-03-06 02:00:00
ORD-015883,CUST-0720,PRD-006,2022-03-26 00:00:00,3383.15,1826.9,0.0,0.0,Batch_01,2022-03-26 02:00:00
ORD-015884,CUST-0720,PRD-012,2022-04-20 00:00:00,9254.03,4441.93,1164.86,0.0,Batch_01,2022-04-20 02:00:00
ORD-015885,CUST-0720,PRD-002,2022-05-11 00:00:00,3736.56,1905.65,0.0,0.0,Batch_01,2022-05-11 02:00:00
ORD-015886,CUST-0720,PRD-015,2022-06-20 00:00:00,9468.54,4355.53,0.0,0.0,Batch_01,2022-06-20 02:00:00
ORD-015887,CUST-0720,PRD-001,2022-07-18 00:00:00,2114.3,1057.15,468.34,0.0,Batch_01,2022-07-18 02:00:00
ORD-015888,CUST-0720,PRD-016,2022-08-16 00:00:00,3288.18,2531.9,985.31,,Batch_01,2022-08-16 02:00:00
ORD-015889,CUST-0720,PRD-017,2022-09-16 00:00:00,3804.52,2587.07,699.29,0.0,Batch_01,2022-09-16 02:00:00
ORD-015890,CUST-0720,PRD-013,2022-10-15 00:00:00,7161.66,5371.24,0.0,0.0,Batch_01,2022-10-15 02:00:00
ORD-015891,CUST-0720,PRD-006,2022-11-08 00:00:00,3383.15,1826.9,0.0,0.0,Batch_01,2022-11-08 02:00:00
ORD-015892,CUST-0720,PRD-007,2022-12-10 00:00:00,6583.04,4081.48,0.0,0.0,Batch_01,2022-12-10 02:00:00
ORD-015893,CUST-0720,PRD-002,2023-01-02 00:00:00,3736.56,1905.65,581.52,0.0,Batch_01,2023-01-02 02:00:00
ORD-015894,CUST-0720,PRD-005,2023-01-31 00:00:00,3873.58,2169.2,833.54,0.0,Batch_01,2023-01-31 02:00:00
ORD-015895,CUST-0720,PRD-014,2023-02-26 00:00:00,1642.6,1116.97,478.03,0.0,Batch_01,2023-02-26 02:00:00
ORD-015896,CUST-0720,PRD-008,2023-03-16 00:00:00,12236.74,9789.39,0.0,0.0,Batch_01,2023-03-16 02:00:00
ORD-015897,CUST-0720,PRD-016,2023-04-10 00:00:00,3288.18,2531.9,0.0,0.0,Batch_01,2023-04-10 02:00:00
ORD-015898,CUST-0720,PRD-008,2023-05-04 00:00:00,12236.74,9789.39,3598.34,0.0,Batch_01,2023-05-04 02:00:00
ORD-015899,CUST-0720,PRD-005,2023-06-01 00:00:00,3873.58,2169.2,0.0,0.0,Batch_01,2023-06-01 02:00:00
ORD-015900,CUST-0720,PRD-003,2023-06-27 00:00:00,11239.68,6519.01,1984.31,0.0,Batch_01,2023-06-27 02:00:00
ORD-015901,CUST-0720,PRD-003,2023-07-23 00:00:00,11239.68,6519.01,3368.44,0.0,Batch_01,2023-07-23 02:00:00
ORD-015902,CUST-0720,PRD-006,2023-08-18 00:00:00,3383.15,1826.9,696.28,0.0,Batch_01,2023-08-18 02:00:00
ORD-015903,CUST-0720,PRD-012,2023-09-08 00:00:00,9254.03,4441.93,0.0,,Batch_01,2023-09-08 02:00:00
ORD-015904,CUST-0720,PRD-001,2023-09-26 00:00:00,2114.3,1057.15,299.59,0.0,Batch_01,2023-09-26 02:00:00
ORD-015905,CUST-0720,PRD-001,2023-10-17 00:00:00,2114.3,1057.15,0.0,0.0,Batch_01,2023-10-17 02:00:00
ORD-015906,CUST-0720,PRD-005,2023-11-09 00:00:00,3873.58,2169.2,0.0,0.0,Batch_01,2023-11-09 02:00:00
ORD-015907,CUST-0720,PRD-005,2023-12-08 00:00:00,3873.58,2169.2,941.71,0.0,Batch_01,2023-12-08 02:00:00
ORD-015908,CUST-0720,PRD-017,2024-01-01 00:00:00,3804.52,2587.07,0.0,0.0,Batch_01,2024-01-01 02:00:00
ORD-015909,CUST-0720,PRD-013,2024-01-29 00:00:00,7161.66,5371.24,1528.24,0.0,Batch_01,2024-01-29 02:00:00
ORD-015910,CUST-0720,PRD-016,2024-02-25 00:00:00,3288.18,2531.9,0.0,0.0,Batch_01,2024-02-25 02:00:00
ORD-015911,CUST-0720,PRD-010,2024-03-26 00:00:00,3622.05,1774.8,0.0,0.0,Batch_01,2024-03-26 02:00:00
ORD-015912,CUST-0720,PRD-017,2024-04-13 00:00:00,3804.52,2587.07,500.58,0.0,Batch_01,2024-04-13 02:00:00
ORD-015913,CUST-0720,PRD-013,2024-05-06 00:00:00,7161.66,5371.24,0.0,,Batch_01,2024-05-06 02:00:00
ORD-015914,CUST-0720,PRD-020,2024-05-28 00:00:00,2858.48,1886.6,674.05,0.0,Batch_01,2024-05-28 02:00:00
ORD-015915,CUST-0720,PRD-010,2024-06-22 00:00:00,3622.05,1774.8,0.0,0.0,Batch_01,2024-06-22 02:00:00
ORD-015916,CUST-0721,PRD-015,2022-06-14 00:00:00,9468.54,4355.53,0.0,0.0,Batch_01,2022-06-14 02:00:00
ORD-015917,CUST-0721,PRD-020,2022-08-01 00:00:00,2858.48,1886.6,628.36,0.0,Batch_01,2022-08-01 02:00:00
ORD-015918,CUST-0721,PRD-008,2022-09-15 00:00:00,12236.74,9789.39,1720.92,0.0,Batch_01,2022-09-15 02:00:00
ORD-015919,CUST-0721,PRD-019,2022-10-25 00:00:00,4530.62,2491.84,0.0,0.0,Batch_01,2022-10-25 02:00:00
ORD-015920,CUST-0721,PRD-017,2022-12-21 00:00:00,3804.52,2587.07,1022.1,3804.52,Batch_01,2022-12-21 02:00:00
ORD-015921,CUST-0721,PRD-004,2023-02-13 00:00:00,6617.87,5228.12,0.0,0.0,Batch_01,2023-02-13 02:00:00
ORD-015922,CUST-0721,PRD-001,2023-05-09 00:00:00,2114.3,1057.15,0.0,0.0,Batch_01,2023-05-09 02:00:00
ORD-015923,CUST-0721,PRD-016,2023-07-20 00:00:00,3288.18,2531.9,0.0,3288.18,Batch_01,2023-07-20 02:00:00
ORD-015924,CUST-0721,PRD-010,2023-11-20 00:00:00,3622.05,1774.8,0.0,3622.05,Batch_01,2023-11-20 02:00:00
ORD-015925,CUST-0721,PRD-020,2024-02-26 00:00:00,2858.48,1886.6,0.0,0.0,Batch_01,2024-02-26 02:00:00
ORD-015926,CUST-0722,PRD-017,2022-08-29 00:00:00,3804.52,2587.07,794.03,0.0,Batch_01,2022-08-29 02:00:00
ORD-015927,CUST-0722,PRD-017,2022-09-13 00:00:00,3804.52,2587.07,909.1,0.0,Batch_01,2022-09-13 02:00:00
ORD-015928,CUST-0722,PRD-004,2022-09-25 00:00:00,6617.87,5228.12,0.0,,Batch_01,2022-09-25 02:00:00
ORD-015929,CUST-0722,PRD-004,2022-10-14 00:00:00,6617.87,5228.12,930.4,0.0,Batch_01,2022-10-14 02:00:00
ORD-015930,CUST-0722,PRD-011,2022-11-02 00:00:00,1844.81,1402.06,0.0,,Batch_01,2022-11-02 02:00:00
ORD-015931,CUST-0722,PRD-005,2022-11-26 00:00:00,3873.58,2169.2,471.05,0.0,Batch_01,2022-11-26 02:00:00
ORD-015932,CUST-0722,PRD-004,2022-12-08 00:00:00,6617.87,5228.12,0.0,0.0,Batch_01,2022-12-08 02:00:00
ORD-015933,CUST-0722,PRD-001,2022-12-29 00:00:00,2114.3,1057.15,0.0,0.0,Batch_01,2022-12-29 02:00:00
ORD-015934,CUST-0722,PRD-014,2023-01-15 00:00:00,1642.6,1116.97,299.97,0.0,Batch_01,2023-01-15 02:00:00
ORD-015935,CUST-0722,PRD-004,2023-01-31 00:00:00,6617.87,5228.12,0.0,0.0,Batch_01,2023-01-31 02:00:00
ORD-015936,CUST-0722,PRD-018,2023-02-19 00:00:00,12902.11,5805.95,0.0,0.0,Batch_01,2023-02-19 02:00:00
ORD-015937,CUST-0722,PRD-007,2023-03-07 00:00:00,6583.04,4081.48,0.0,0.0,Batch_01,2023-03-07 02:00:00
ORD-015938,CUST-0722,PRD-014,2023-03-21 00:00:00,1642.6,1116.97,203.99,0.0,Batch_01,2023-03-21 02:00:00
ORD-015939,CUST-0722,PRD-010,2023-04-03 00:00:00,3622.05,1774.8,0.0,0.0,Batch_01,2023-04-03 02:00:00
ORD-015940,CUST-0722,PRD-005,2023-04-24 00:00:00,3873.58,2169.2,1149.0,0.0,Batch_01,2023-04-24 02:00:00
ORD-015941,CUST-0722,PRD-014,2023-05-07 00:00:00,1642.6,1116.97,0.0,0.0,Batch_01,2023-05-07 02:00:00
ORD-015942,CUST-0722,PRD-020,2023-05-24 00:00:00,2858.48,1886.6,757.81,,Batch_01,2023-05-24 02:00:00
ORD-015943,CUST-0722,PRD-003,2023-06-06 00:00:00,11239.68,6519.01,0.0,0.0,Batch_01,2023-06-06 02:00:00
ORD-015944,CUST-0722,PRD-016,2023-06-27 00:00:00,3288.18,2531.9,0.0,0.0,Batch_01,2023-06-27 02:00:00
ORD-015945,CUST-0722,PRD-018,2023-07-11 00:00:00,12902.11,5805.95,0.0,0.0,Batch_01,2023-07-11 02:00:00
ORD-015946,CUST-0722,PRD-005,2023-07-27 00:00:00,3873.58,2169.2,,3873.58,Batch_01,2023-07-27 02:00:00
ORD-015947,CUST-0722,PRD-008,2023-08-18 00:00:00,12236.74,9789.39,1290.62,0.0,Batch_01,2023-08-18 02:00:00
ORD-015948,CUST-0722,PRD-003,2023-09-06 00:00:00,11239.68,6519.01,1317.02,11239.68,Batch_01,2023-09-06 02:00:00
ORD-015949,CUST-0722,PRD-004,2023-09-26 00:00:00,6617.87,5228.12,0.0,0.0,Batch_01,2023-09-26 02:00:00
ORD-015950,CUST-0722,PRD-004,2023-10-12 00:00:00,6617.87,,0.0,0.0,Batch_01,2023-10-12 02:00:00
ORD-015951,CUST-0722,PRD-017,2023-10-28 00:00:00,3804.52,2587.07,487.43,0.0,Batch_01,2023-10-28 02:00:00
ORD-015952,CUST-0722,PRD-001,2023-11-14 00:00:00,2114.3,1057.15,0.0,0.0,Batch_01,2023-11-14 02:00:00
ORD-015953,CUST-0722,PRD-002,2023-11-23 00:00:00,3736.56,1905.65,0.0,0.0,Batch_01,2023-11-23 02:00:00
ORD-015954,CUST-0722,PRD-018,2023-12-10 00:00:00,12902.11,5805.95,0.0,0.0,Batch_01,2023-12-10 02:00:00
ORD-015955,CUST-0722,PRD-004,2023-12-28 00:00:00,6617.87,5228.12,0.0,0.0,Batch_01,2023-12-28 02:00:00
ORD-015956,CUST-0722,PRD-003,2024-01-19 00:00:00,11239.68,6519.01,2261.42,0.0,Batch_01,2024-01-19 02:00:00
ORD-015957,CUST-0722,PRD-001,2024-02-07 00:00:00,2114.3,1057.15,0.0,0.0,Batch_01,2024-02-07 02:00:00
ORD-015958,CUST-0722,PRD-019,2024-02-24 00:00:00,4530.62,2491.84,652.06,4530.62,Batch_01,2024-02-24 02:00:00
ORD-015959,CUST-0722,PRD-018,2024-03-05 00:00:00,12902.11,5805.95,2467.67,0.0,Batch_01,2024-03-05 02:00:00
ORD-015960,CUST-0722,PRD-002,2024-03-24 00:00:00,3736.56,1905.65,0.0,0.0,Batch_01,2024-03-24 02:00:00
ORD-015961,CUST-0722,PRD-017,2024-04-07 00:00:00,3804.52,2587.07,568.74,0.0,Batch_01,2024-04-07 02:00:00
ORD-015962,CUST-0722,PRD-005,2024-04-27 00:00:00,3873.58,2169.2,484.77,0.0,Batch_01,2024-04-27 02:00:00
ORD-015963,CUST-0722,PRD-001,2024-05-14 00:00:00,2114.3,1057.15,333.27,0.0,Batch_01,2024-05-14 02:00:00
ORD-015964,CUST-0722,PRD-016,2024-05-31 00:00:00,3288.18,2531.9,555.02,3288.18,Batch_01,2024-05-31 02:00:00
ORD-015965,CUST-0722,PRD-017,2024-06-19 00:00:00,3804.52,2587.07,0.0,0.0,Batch_01,2024-06-19 02:00:00
