ticket_id,customer_id,order_id,ticket_date,resolution_cost
TKT-01106,CUST-0468,ORD-010022,2024-05-17 00:00:00,400.0
TKT-01107,CUST-0468,ORD-010024,2024-06-03 00:00:00,150.0
TKT-01108,CUST-0469,ORD-010042,2023-03-21 00:00:00,150.0
TKT-01109,CUST-0469,ORD-010049,2023-05-09 00:00:00,150.0
TKT-01110,CUST-0469,ORD-010050,2023-05-16 00:00:00,150.0
TKT-01111,CUST-0469,ORD-010066,2023-08-20 00:00:00,
TKT-01112,CUST-0469,ORD-010069,2023-09-06 00:00:00,150.0
TKT-01113,CUST-0469,ORD-010070,2023-09-10 00:00:00,150.0
TKT-01114,CUST-0469,ORD-010079,2023-11-09 00:00:00,150.0
TKT-01115,CUST-0469,ORD-010095,2024-03-01 00:00:00,150.0
TKT-01116,CUST-0469,ORD-010103,2024-04-23 00:00:00,400.0
TKT-01117,CUST-0469,ORD-010108,2024-05-25 00:00:00,150.0
TKT-01118,CUST-0469,ORD-010112,2024-06-21 00:00:00,150.0
TKT-01119,CUST-0470,ORD-010128,2023-12-14 00:00:00,150.0
TKT-01120,CUST-0470,ORD-010129,2024-01-28 00:00:00,150.0
TKT-01121,CUST-0471,ORD-010135,2022-08-13 00:00:00,150.0
TKT-01122,CUST-0472,ORD-010148,2023-11-03 00:00:00,
TKT-01123,CUST-0475,ORD-010183,2022-10-08 00:00:00,150.0
TKT-01124,CUST-0475,ORD-010192,2023-04-22 00:00:00,150.0
TKT-01125,CUST-0475,ORD-010198,2023-08-20 00:00:00,400.0
TKT-01126,CUST-0475,ORD-010202,2023-11-10 00:00:00,150.0
TKT-01127,CUST-0475,ORD-010204,2024-01-05 00:00:00,150.0
TKT-01128,CUST-0475,ORD-010209,2024-04-27 00:00:00,150.0
TKT-01129,CUST-0477,ORD-010232,2023-01-19 00:00:00,150.0
TKT-01130,CUST-0477,ORD-010251,2024-05-19 00:00:00,150.0
TKT-01131,CUST-0479,ORD-010275,2023-09-27 00:00:00,150.0
TKT-01132,CUST-0479,ORD-010276,2023-12-10 00:00:00,400.0
TKT-01133,CUST-0480,ORD-010278,2022-12-31 00:00:00,150.0
TKT-01134,CUST-0480,ORD-010281,2023-06-07 00:00:00,150.0
TKT-01135,CUST-0481,ORD-010288,2022-07-30 00:00:00,150.0
TKT-01136,CUST-0481,ORD-010289,2022-08-16 00:00:00,150.0
TKT-01137,CUST-0481,ORD-010297,2023-01-21 00:00:00,150.0
TKT-01138,CUST-0481,ORD-010312,2023-11-20 00:00:00,150.0
TKT-01139,CUST-0481,ORD-010321,2024-05-10 00:00:00,150.0
TKT-01140,CUST-0483,ORD-010356,2023-02-19 00:00:00,150.0
TKT-01141,CUST-0483,ORD-010359,2023-04-23 00:00:00,400.0
TKT-01142,CUST-0483,ORD-010372,2024-01-19 00:00:00,150.0
TKT-01143,CUST-0483,ORD-010380,2024-06-17 00:00:00,150.0
TKT-01144,CUST-0484,ORD-010384,2022-09-04 00:00:00,150.0
TKT-01145,CUST-0484,ORD-010391,2023-07-04 00:00:00,150.0
TKT-01146,CUST-0484,ORD-010393,2023-11-13 00:00:00,150.0
TKT-01147,CUST-0484,ORD-010395,2024-06-17 00:00:00,400.0
TKT-01148,CUST-0485,ORD-010403,2022-12-20 00:00:00,150.0
TKT-01149,CUST-0485,ORD-010408,2023-03-30 00:00:00,150.0
TKT-01150,CUST-0485,ORD-010410,2023-05-08 00:00:00,150.0
TKT-01151,CUST-0485,ORD-010412,2023-06-14 00:00:00,400.0
TKT-01152,CUST-0485,ORD-010422,2024-01-15 00:00:00,400.0
TKT-01153,CUST-0485,ORD-010430,2024-06-11 00:00:00,150.0
TKT-01154,CUST-0486,ORD-010431,2022-07-21 00:00:00,400.0
TKT-01155,CUST-0487,ORD-010442,2023-04-13 00:00:00,150.0
TKT-01156,CUST-0489,ORD-010464,2023-08-12 00:00:00,150.0
TKT-01157,CUST-0490,ORD-010480,2023-02-15 00:00:00,150.0
TKT-01158,CUST-0490,ORD-010482,2023-03-25 00:00:00,150.0
TKT-01159,CUST-0492,ORD-010520,2024-02-22 00:00:00,
TKT-01160,CUST-0495,ORD-010553,2023-02-16 00:00:00,400.0
TKT-01161,CUST-0495,ORD-010554,2023-04-01 00:00:00,150.0
TKT-01162,CUST-0495,ORD-010562,2024-01-31 00:00:00,150.0
TKT-01163,CUST-0496,ORD-010587,2024-03-29 00:00:00,150.0
TKT-01164,CUST-0496,ORD-010588,2024-04-25 00:00:00,150.0
TKT-01165,CUST-0497,ORD-010597,2023-03-20 00:00:00,150.0
TKT-01166,CUST-0497,ORD-010601,2023-06-28 00:00:00,150.0
TKT-01167,CUST-0497,ORD-010604,2023-09-17 00:00:00,400.0
TKT-01168,CUST-0497,ORD-010605,2023-10-14 00:00:00,150.0
TKT-01169,CUST-0497,ORD-010608,2023-12-28 00:00:00,150.0
TKT-01170,CUST-0497,ORD-010609,2024-01-23 00:00:00,400.0
TKT-01171,CUST-0497,ORD-010610,2024-02-11 00:00:00,150.0
TKT-01172,CUST-0497,ORD-010611,2024-03-12 00:00:00,150.0
TKT-01173,CUST-0499,ORD-010634,2023-07-05 00:00:00,150.0
TKT-01174,CUST-0501,ORD-010668,2023-05-12 00:00:00,150.0
TKT-01175,CUST-0501,ORD-010673,2024-02-22 00:00:00,150.0
TKT-01176,CUST-0501,ORD-010674,2024-04-19 00:00:00,150.0
TKT-01177,CUST-0501,ORD-010675,2024-06-23 00:00:00,150.0
TKT-01178,CUST-0504,ORD-010712,2023-10-08 00:00:00,150.0
TKT-01179,CUST-0504,ORD-010715,2024-06-10 00:00:00,150.0
TKT-01180,CUST-0505,ORD-010725,2023-03-14 00:00:00,150.0
TKT-01181,CUST-0505,ORD-010727,2023-06-05 00:00:00,150.0
TKT-01182,CUST-0506,ORD-010739,2023-02-09 00:00:00,150.0
TKT-01183,CUST-0509,ORD-010769,2022-09-09 00:00:00,150.0
TKT-01184,CUST-0510,ORD-010805,2023-07-28 00:00:00,400.0
TKT-01185,CUST-0510,ORD-010806,2023-08-30 00:00:00,150.0
TKT-01186,CUST-0511,ORD-010836,2023-08-08 00:00:00,150.0
TKT-01187,CUST-0511,ORD-010842,2023-10-31 00:00:00,150.0
TKT-01188,CUST-0511,ORD-010848,2024-02-05 00:00:00,150.0
TKT-01189,CUST-0512,ORD-010858,2023-04-20 00:00:00,150.0
TKT-01190,CUST-0512,ORD-010860,2023-09-08 00:00:00,150.0
TKT-01191,CUST-0512,ORD-010862,2024-02-09 00:00:00,150.0
TKT-01192,CUST-0512,ORD-010863,2024-05-16 00:00:00,150.0
TKT-01193,CUST-0513,ORD-010864,2023-05-24 00:00:00,150.0
TKT-01194,CUST-0516,ORD-010910,2022-06-06 00:00:00,150.0
TKT-01195,CUST-0516,ORD-010913,2022-11-23 00:00:00,150.0
TKT-01196,CUST-0520,ORD-010948,2023-05-25 00:00:00,150.0
TKT-01197,CUST-0521,ORD-010953,2022-06-02 00:00:00,150.0
TKT-01198,CUST-0521,ORD-010954,2022-08-02 00:00:00,150.0
TKT-01199,CUST-0521,ORD-010965,2024-01-30 00:00:00,150.0
TKT-01200,CUST-0523,ORD-010976,2023-05-19 00:00:00,150.0
TKT-01201,CUST-0523,ORD-010980,2023-09-27 00:00:00,150.0
TKT-01202,CUST-0525,ORD-011026,2023-02-06 00:00:00,150.0
TKT-01203,CUST-0525,ORD-011032,2023-09-08 00:00:00,400.0
TKT-01204,CUST-0525,ORD-011033,2023-10-25 00:00:00,150.0
TKT-01205,CUST-0527,ORD-011052,2023-01-26 00:00:00,400.0
TKT-01206,CUST-0527,ORD-011061,2023-07-11 00:00:00,150.0
TKT-01207,CUST-0529,ORD-011095,2023-04-16 00:00:00,150.0
TKT-01208,CUST-0530,ORD-011110,2022-01-30 00:00:00,150.0
TKT-01209,CUST-0530,ORD-011125,2022-06-20 00:00:00,150.0
TKT-01210,CUST-0530,ORD-011143,2022-12-03 00:00:00,150.0
TKT-01211,CUST-0530,ORD-011183,2023-12-07 00:00:00,150.0
TKT-01212,CUST-0530,ORD-011196,2024-03-29 00:00:00,150.0
TKT-01213,CUST-0531,ORD-011214,2023-10-28 00:00:00,150.0
TKT-01214,CUST-0532,ORD-011225,2023-09-16 00:00:00,400.0
TKT-01215,CUST-0532,ORD-011227,2024-03-13 00:00:00,150.0
TKT-01216,CUST-0533,ORD-011239,2023-11-03 00:00:00,150.0
TKT-01217,CUST-0535,ORD-011280,2022-08-14 00:00:00,150.0
TKT-01218,CUST-0535,ORD-011285,2022-12-04 00:00:00,150.0
TKT-01219,CUST-0535,ORD-011287,2023-01-16 00:00:00,400.0
TKT-01220,CUST-0535,ORD-011302,2023-11-22 00:00:00,400.0
TKT-01221,CUST-0535,ORD-011310,2024-05-04 00:00:00,400.0
TKT-01222,CUST-0536,ORD-011323,2023-11-18 00:00:00,
TKT-01223,CUST-0537,ORD-011332,2022-07-17 00:00:00,400.0
TKT-01224,CUST-0537,ORD-011340,2023-02-14 00:00:00,150.0
TKT-01225,CUST-0538,ORD-011362,2022-03-16 00:00:00,150.0
TKT-01226,CUST-0538,ORD-011384,2023-03-13 00:00:00,150.0
TKT-01227,CUST-0538,ORD-011408,2024-03-10 00:00:00,150.0
TKT-01228,CUST-0539,ORD-011415,2022-01-27 00:00:00,400.0
TKT-01229,CUST-0539,ORD-011416,2022-02-08 00:00:00,150.0
TKT-01230,CUST-0539,ORD-011436,2023-03-01 00:00:00,150.0
TKT-01231,CUST-0539,ORD-011437,2023-03-17 00:00:00,150.0
TKT-01232,CUST-0541,ORD-011465,2022-08-29 00:00:00,150.0
TKT-01233,CUST-0542,ORD-011480,2023-07-22 00:00:00,150.0
TKT-01234,CUST-0542,ORD-011483,2024-03-26 00:00:00,150.0
TKT-01235,CUST-0543,ORD-011489,2023-04-16 00:00:00,150.0
TKT-01236,CUST-0544,ORD-011504,2024-02-20 00:00:00,150.0
TKT-01237,CUST-0545,ORD-011531,2023-12-11 00:00:00,150.0
TKT-01238,CUST-0546,ORD-011538,2023-03-18 00:00:00,150.0
TKT-01239,CUST-0546,ORD-011599,2024-04-27 00:00:00,150.0
TKT-01240,CUST-0547,ORD-011613,2022-12-10 00:00:00,150.0
TKT-01241,CUST-0547,ORD-011614,2022-12-25 00:00:00,400.0
TKT-01242,CUST-0547,ORD-011616,2023-01-30 00:00:00,400.0
TKT-01243,CUST-0550,ORD-011666,2023-02-07 00:00:00,400.0
TKT-01244,CUST-0550,ORD-011668,2023-05-04 00:00:00,150.0
TKT-01245,CUST-0550,ORD-011677,2024-04-08 00:00:00,150.0
TKT-01246,CUST-0551,ORD-011687,2023-04-01 00:00:00,150.0
TKT-01247,CUST-0551,ORD-011689,2023-07-09 00:00:00,400.0
TKT-01248,CUST-0551,ORD-011693,2024-06-12 00:00:00,150.0
TKT-01249,CUST-0553,ORD-011723,2024-04-16 00:00:00,400.0
TKT-01250,CUST-0555,ORD-011751,2023-04-13 00:00:00,150.0
TKT-01251,CUST-0555,ORD-011760,2023-12-07 00:00:00,150.0
TKT-01252,CUST-0556,ORD-011768,2022-09-10 00:00:00,150.0
TKT-01253,CUST-0556,ORD-011771,2022-11-10 00:00:00,150.0
TKT-01254,CUST-0556,ORD-011772,2022-12-08 00:00:00,150.0
TKT-01255,CUST-0556,ORD-011775,2023-03-06 00:00:00,150.0
TKT-01256,CUST-0556,ORD-011777,2023-04-25 00:00:00,150.0
TKT-01257,CUST-0556,ORD-011780,2023-07-11 00:00:00,150.0
TKT-01258,CUST-0556,ORD-011784,2023-10-20 00:00:00,400.0
TKT-01259,CUST-0557,ORD-011794,2022-10-11 00:00:00,150.0
TKT-01260,CUST-0557,ORD-011796,2022-12-28 00:00:00,150.0
TKT-01261,CUST-0557,ORD-011798,2023-04-26 00:00:00,150.0
TKT-01262,CUST-0558,ORD-011803,2022-03-10 00:00:00,150.0
TKT-01263,CUST-0559,ORD-011806,2023-02-27 00:00:00,150.0
TKT-01264,CUST-0560,ORD-011826,2023-04-28 00:00:00,400.0
TKT-01265,CUST-0560,ORD-011830,2023-07-05 00:00:00,400.0
TKT-01266,CUST-0560,ORD-011837,2023-11-18 00:00:00,400.0
TKT-01267,CUST-0560,ORD-011842,2024-02-13 00:00:00,
TKT-01268,CUST-0560,ORD-011844,2024-03-22 00:00:00,150.0
TKT-01269,CUST-0560,ORD-011846,2024-05-03 00:00:00,150.0
TKT-01270,CUST-0562,ORD-011863,2022-06-26 00:00:00,150.0
TKT-01271,CUST-0562,ORD-011867,2022-10-19 00:00:00,150.0
TKT-01272,CUST-0562,ORD-011877,2023-09-10 00:00:00,150.0
TKT-01273,CUST-0562,ORD-011879,2023-11-08 00:00:00,150.0
TKT-01274,CUST-0564,ORD-011909,2022-10-18 00:00:00,150.0
TKT-01275,CUST-0565,ORD-011918,2023-05-07 00:00:00,400.0
TKT-01276,CUST-0565,ORD-011919,2023-05-31 00:00:00,
TKT-01277,CUST-0566,ORD-011932,2022-07-19 00:00:00,150.0
TKT-01278,CUST-0566,ORD-011938,2023-02-01 00:00:00,150.0
TKT-01279,CUST-0567,ORD-011961,2023-04-29 00:00:00,150.0
TKT-01280,CUST-0567,ORD-011966,2023-07-07 00:00:00,400.0
TKT-01281,CUST-0567,ORD-011991,2024-06-18 00:00:00,150.0
TKT-01282,CUST-0569,ORD-012008,2023-02-14 00:00:00,150.0
TKT-01283,CUST-0569,ORD-012011,2023-07-06 00:00:00,150.0
TKT-01284,CUST-0569,ORD-012012,2023-09-05 00:00:00,
TKT-01285,CUST-0571,ORD-012025,2022-06-02 00:00:00,150.0
TKT-01286,CUST-0571,ORD-012030,2022-07-08 00:00:00,150.0
TKT-01287,CUST-0571,ORD-012035,2022-08-05 00:00:00,400.0
TKT-01288,CUST-0571,ORD-012039,2022-08-29 00:00:00,150.0
TKT-01289,CUST-0571,ORD-012045,2022-10-04 00:00:00,150.0
TKT-01290,CUST-0571,ORD-012047,2022-10-18 00:00:00,150.0
TKT-01291,CUST-0571,ORD-012055,2022-12-06 00:00:00,
TKT-01292,CUST-0571,ORD-012060,2023-01-13 00:00:00,
TKT-01293,CUST-0571,ORD-012073,2023-04-10 00:00:00,150.0
TKT-01294,CUST-0571,ORD-012080,2023-05-26 00:00:00,150.0
TKT-01295,CUST-0571,ORD-012094,2023-08-24 00:00:00,150.0
TKT-01296,CUST-0571,ORD-012097,2023-09-10 00:00:00,150.0
TKT-01297,CUST-0571,ORD-012104,2023-10-27 00:00:00,150.0
TKT-01298,CUST-0571,ORD-012109,2023-11-29 00:00:00,150.0
TKT-01299,CUST-0571,ORD-012125,2024-03-05 00:00:00,150.0
TKT-01300,CUST-0571,ORD-012134,2024-04-26 00:00:00,150.0
TKT-01301,CUST-0571,ORD-012136,2024-05-09 00:00:00,400.0
TKT-01302,CUST-0571,ORD-012139,2024-05-29 00:00:00,400.0
TKT-01303,CUST-0571,ORD-012141,2024-06-10 00:00:00,150.0
TKT-01304,CUST-0572,ORD-012154,2023-09-12 00:00:00,150.0
TKT-01305,CUST-0573,ORD-012165,2022-11-18 00:00:00,400.0
TKT-01306,CUST-0573,ORD-012168,2022-12-06 00:00:00,150.0
TKT-01307,CUST-0573,ORD-012170,2022-12-20 00:00:00,400.0
TKT-01308,CUST-0573,ORD-012176,2023-01-31 00:00:00,400.0
TKT-01309,CUST-0573,ORD-012177,2023-02-06 00:00:00,150.0
TKT-01310,CUST-0573,ORD-012188,2023-04-17 00:00:00,400.0
TKT-01311,CUST-0573,ORD-012192,2023-05-15 00:00:00,150.0
TKT-01312,CUST-0573,ORD-012196,2023-06-15 00:00:00,150.0
TKT-01313,CUST-0573,ORD-012198,2023-06-30 00:00:00,150.0
TKT-01314,CUST-0573,ORD-012203,2023-08-05 00:00:00,150.0
TKT-01315,CUST-0573,ORD-012207,2023-09-04 00:00:00,400.0
TKT-01316,CUST-0573,ORD-012214,2023-10-15 00:00:00,150.0
TKT-01317,CUST-0573,ORD-012217,2023-11-06 00:00:00,150.0
TKT-01318,CUST-0573,ORD-012219,2023-11-17 00:00:00,150.0
TKT-01319,CUST-0573,ORD-012220,2023-11-24 00:00:00,150.0
TKT-01320,CUST-0573,ORD-012226,2024-01-01 00:00:00,150.0
TKT-01321,CUST-0573,ORD-012227,2024-01-06 00:00:00,150.0
TKT-01322,CUST-0573,ORD-012230,2024-01-26 00:00:00,400.0
TKT-01323,CUST-0573,ORD-012237,2024-03-19 00:00:00,150.0
TKT-01324,CUST-0573,ORD-012241,2024-04-21 00:00:00,150.0
TKT-01325,CUST-0573,ORD-012244,2024-05-09 00:00:00,400.0
TKT-01326,CUST-0573,ORD-012246,2024-05-19 00:00:00,
TKT-01327,CUST-0573,ORD-012250,2024-06-14 00:00:00,400.0
TKT-01328,CUST-0574,ORD-012264,2023-04-07 00:00:00,150.0
TKT-01329,CUST-0574,ORD-012268,2023-07-22 00:00:00,150.0
TKT-01330,CUST-0574,ORD-012272,2023-11-21 00:00:00,150.0
TKT-01331,CUST-0574,ORD-012275,2024-02-15 00:00:00,400.0
TKT-01332,CUST-0575,ORD-012288,2022-05-30 00:00:00,150.0
TKT-01333,CUST-0575,ORD-012293,2022-07-03 00:00:00,150.0
TKT-01334,CUST-0575,ORD-012305,2022-09-16 00:00:00,150.0
TKT-01335,CUST-0575,ORD-012306,2022-09-21 00:00:00,400.0
TKT-01336,CUST-0575,ORD-012320,2023-01-06 00:00:00,150.0
TKT-01337,CUST-0575,ORD-012329,2023-03-10 00:00:00,150.0
TKT-01338,CUST-0575,ORD-012337,2023-04-30 00:00:00,150.0
TKT-01339,CUST-0575,ORD-012350,2023-07-25 00:00:00,150.0
TKT-01340,CUST-0575,ORD-012357,2023-09-12 00:00:00,150.0
TKT-01341,CUST-0575,ORD-012368,2023-11-21 00:00:00,150.0
TKT-01342,CUST-0575,ORD-012370,2023-12-03 00:00:00,150.0
TKT-01343,CUST-0575,ORD-012374,2023-12-30 00:00:00,150.0
TKT-01344,CUST-0575,ORD-012383,2024-02-29 00:00:00,150.0
TKT-01345,CUST-0575,ORD-012385,2024-03-14 00:00:00,150.0
TKT-01346,CUST-0575,ORD-012387,2024-03-28 00:00:00,
TKT-01347,CUST-0575,ORD-012392,2024-05-01 00:00:00,150.0
TKT-01348,CUST-0576,ORD-012430,2023-01-08 00:00:00,400.0
TKT-01349,CUST-0576,ORD-012431,2023-01-17 00:00:00,400.0
TKT-01350,CUST-0576,ORD-012432,2023-01-29 00:00:00,400.0
TKT-01351,CUST-0576,ORD-012439,2023-03-26 00:00:00,150.0
TKT-01352,CUST-0576,ORD-012456,2023-08-13 00:00:00,150.0
TKT-01353,CUST-0576,ORD-012463,2023-10-08 00:00:00,150.0
TKT-01354,CUST-0576,ORD-012488,2024-05-16 00:00:00,150.0
TKT-01355,CUST-0576,ORD-012490,2024-05-29 00:00:00,150.0
TKT-01356,CUST-0577,ORD-012508,2024-02-08 00:00:00,400.0
TKT-01357,CUST-0577,ORD-012511,2024-05-22 00:00:00,150.0
TKT-01358,CUST-0579,ORD-012526,2023-02-10 00:00:00,150.0
TKT-01359,CUST-0579,ORD-012528,2023-03-07 00:00:00,150.0
TKT-01360,CUST-0579,ORD-012531,2023-04-07 00:00:00,150.0
TKT-01361,CUST-0579,ORD-012552,2024-02-12 00:00:00,150.0
TKT-01362,CUST-0580,ORD-012563,2022-05-26 00:00:00,150.0
TKT-01363,CUST-0580,ORD-012566,2022-09-10 00:00:00,150.0
TKT-01364,CUST-0580,ORD-012569,2022-12-23 00:00:00,400.0
TKT-01365,CUST-0580,ORD-012577,2023-10-03 00:00:00,400.0
TKT-01366,CUST-0580,ORD-012581,2024-02-12 00:00:00,150.0
TKT-01367,CUST-0581,ORD-012591,2022-07-14 00:00:00,150.0
TKT-01368,CUST-0581,ORD-012599,2024-01-08 00:00:00,150.0
TKT-01369,CUST-0582,ORD-012616,2023-07-16 00:00:00,150.0
TKT-01370,CUST-0582,ORD-012630,2024-06-11 00:00:00,150.0
TKT-01371,CUST-0585,ORD-012673,2023-01-16 00:00:00,400.0
TKT-01372,CUST-0585,ORD-012695,2023-06-19 00:00:00,400.0
TKT-01373,CUST-0585,ORD-012701,2023-07-30 00:00:00,400.0
TKT-01374,CUST-0585,ORD-012712,2023-10-14 00:00:00,150.0
TKT-01375,CUST-0585,ORD-012716,2023-11-11 00:00:00,400.0
TKT-01376,CUST-0585,ORD-012718,2023-11-17 00:00:00,400.0
TKT-01377,CUST-0585,ORD-012720,2023-12-03 00:00:00,150.0
TKT-01378,CUST-0585,ORD-012725,2024-01-01 00:00:00,150.0
TKT-01379,CUST-0585,ORD-012726,2024-01-04 00:00:00,150.0
TKT-01380,CUST-0585,ORD-012731,2024-02-04 00:00:00,150.0
TKT-01381,CUST-0585,ORD-012741,2024-04-10 00:00:00,400.0
TKT-01382,CUST-0585,ORD-012743,2024-04-29 00:00:00,400.0
TKT-01383,CUST-0585,ORD-012751,2024-06-22 00:00:00,150.0
TKT-01384,CUST-0586,ORD-012755,2023-03-25 00:00:00,150.0
TKT-01385,CUST-0586,ORD-012759,2023-09-02 00:00:00,150.0
TKT-01386,CUST-0586,ORD-012761,2023-11-17 00:00:00,150.0
TKT-01387,CUST-0586,ORD-012765,2024-05-19 00:00:00,150.0
TKT-01388,CUST-0587,ORD-012766,2022-03-20 00:00:00,150.0
TKT-01389,CUST-0589,ORD-012790,2023-02-23 00:00:00,
TKT-01390,CUST-0589,ORD-012793,2023-12-03 00:00:00,150.0
TKT-01391,CUST-0590,ORD-012794,2022-03-13 00:00:00,150.0
TKT-01392,CUST-0590,ORD-012799,2022-04-21 00:00:00,150.0
TKT-01393,CUST-0590,ORD-012806,2022-06-20 00:00:00,400.0
TKT-01394,CUST-0590,ORD-012812,2022-08-24 00:00:00,150.0
TKT-01395,CUST-0590,ORD-012816,2022-10-06 00:00:00,400.0
TKT-01396,CUST-0590,ORD-012819,2022-11-09 00:00:00,150.0
TKT-01397,CUST-0590,ORD-012821,2022-11-29 00:00:00,150.0
TKT-01398,CUST-0590,ORD-012824,2022-12-23 00:00:00,150.0
TKT-01399,CUST-0590,ORD-012834,2023-04-05 00:00:00,400.0
TKT-01400,CUST-0590,ORD-012835,2023-04-18 00:00:00,150.0
TKT-01401,CUST-0590,ORD-012839,2023-05-23 00:00:00,150.0
TKT-01402,CUST-0590,ORD-012844,2023-07-09 00:00:00,150.0
TKT-01403,CUST-0590,ORD-012845,2023-07-20 00:00:00,400.0
TKT-01404,CUST-0590,ORD-012846,2023-07-26 00:00:00,150.0
TKT-01405,CUST-0590,ORD-012848,2023-08-17 00:00:00,400.0
TKT-01406,CUST-0590,ORD-012854,2023-10-07 00:00:00,150.0
TKT-01407,CUST-0590,ORD-012879,2024-06-13 00:00:00,150.0
TKT-01408,CUST-0591,ORD-012888,2023-04-28 00:00:00,400.0
TKT-01409,CUST-0591,ORD-012896,2023-06-23 00:00:00,150.0
TKT-01410,CUST-0591,ORD-012898,2023-07-10 00:00:00,150.0
TKT-01411,CUST-0591,ORD-012902,2023-08-07 00:00:00,150.0
TKT-01412,CUST-0591,ORD-012904,2023-08-22 00:00:00,150.0
TKT-01413,CUST-0591,ORD-012905,2023-08-25 00:00:00,150.0
TKT-01414,CUST-0591,ORD-012908,2023-09-22 00:00:00,400.0
TKT-01415,CUST-0591,ORD-012937,2024-04-30 00:00:00,400.0
TKT-01416,CUST-0592,ORD-012954,2023-02-14 00:00:00,150.0
TKT-01417,CUST-0592,ORD-012963,2023-12-21 00:00:00,150.0
TKT-01418,CUST-0593,ORD-012978,2023-06-02 00:00:00,150.0
TKT-01419,CUST-0593,ORD-012990,2023-08-12 00:00:00,150.0
TKT-01420,CUST-0593,ORD-012998,2023-10-03 00:00:00,150.0
TKT-01421,CUST-0593,ORD-013014,2024-01-19 00:00:00,150.0
TKT-01422,CUST-0593,ORD-013022,2024-03-14 00:00:00,150.0
TKT-01423,CUST-0593,ORD-013029,2024-05-02 00:00:00,150.0
TKT-01424,CUST-0593,ORD-013030,2024-05-08 00:00:00,150.0
TKT-01425,CUST-0594,ORD-013039,2023-05-06 00:00:00,400.0
TKT-01426,CUST-0595,ORD-013047,2022-05-09 00:00:00,150.0
TKT-01427,CUST-0595,ORD-013056,2022-07-06 00:00:00,150.0
TKT-01428,CUST-0595,ORD-013062,2022-08-15 00:00:00,
TKT-01429,CUST-0595,ORD-013067,2022-09-16 00:00:00,150.0
TKT-01430,CUST-0595,ORD-013072,2022-10-15 00:00:00,150.0
TKT-01431,CUST-0595,ORD-013075,2022-11-06 00:00:00,150.0
TKT-01432,CUST-0595,ORD-013077,2022-11-21 00:00:00,
TKT-01433,CUST-0595,ORD-013082,2022-12-21 00:00:00,150.0
TKT-01434,CUST-0595,ORD-013086,2023-01-15 00:00:00,150.0
TKT-01435,CUST-0595,ORD-013100,2023-04-17 00:00:00,150.0
TKT-01436,CUST-0595,ORD-013105,2023-05-15 00:00:00,150.0
TKT-01437,CUST-0595,ORD-013111,2023-06-21 00:00:00,150.0
TKT-01438,CUST-0595,ORD-013125,2023-09-24 00:00:00,150.0
TKT-01439,CUST-0595,ORD-013161,2024-05-12 00:00:00,150.0
TKT-01440,CUST-0595,ORD-013165,2024-06-09 00:00:00,150.0
TKT-01441,CUST-0596,ORD-013172,2023-03-12 00:00:00,150.0
TKT-01442,CUST-0596,ORD-013173,2023-03-31 00:00:00,150.0
TKT-01443,CUST-0596,ORD-013179,2023-09-08 00:00:00,150.0
TKT-01444,CUST-0596,ORD-013181,2023-10-28 00:00:00,150.0
TKT-01445,CUST-0596,ORD-013184,2024-01-14 00:00:00,150.0
TKT-01446,CUST-0596,ORD-013190,2024-06-10 00:00:00,150.0
TKT-01447,CUST-0597,ORD-013195,2023-01-31 00:00:00,150.0
TKT-01448,CUST-0598,ORD-013207,2023-01-31 00:00:00,400.0
TKT-01449,CUST-0598,ORD-013214,2023-04-21 00:00:00,150.0
TKT-01450,CUST-0598,ORD-013219,2023-06-18 00:00:00,150.0
TKT-01451,CUST-0598,ORD-013224,2023-08-20 00:00:00,150.0
TKT-01452,CUST-0598,ORD-013235,2024-01-01 00:00:00,150.0
TKT-01453,CUST-0598,ORD-013244,2024-04-07 00:00:00,150.0
TKT-01454,CUST-0600,ORD-013268,2024-06-04 00:00:00,150.0
TKT-01455,CUST-0601,ORD-013271,2023-05-01 00:00:00,150.0
TKT-01456,CUST-0602,ORD-013284,2023-01-04 00:00:00,150.0
TKT-01457,CUST-0602,ORD-013285,2023-02-18 00:00:00,150.0
TKT-01458,CUST-0602,ORD-013287,2023-04-18 00:00:00,150.0
TKT-01459,CUST-0602,ORD-013290,2023-08-05 00:00:00,150.0
TKT-01460,CUST-0602,ORD-013294,2024-01-01 00:00:00,150.0
TKT-01461,CUST-0602,ORD-013297,2024-04-05 00:00:00,150.0
TKT-01462,CUST-0604,ORD-013325,2023-11-09 00:00:00,
TKT-01463,CUST-0604,ORD-013327,2023-12-11 00:00:00,400.0
TKT-01464,CUST-0604,ORD-013338,2024-05-28 00:00:00,150.0
TKT-01465,CUST-0604,ORD-013339,2024-06-12 00:00:00,150.0
TKT-01466,CUST-0605,ORD-013345,2023-06-11 00:00:00,150.0
TKT-01467,CUST-0605,ORD-013346,2023-09-07 00:00:00,400.0
TKT-01468,CUST-0607,ORD-013361,2024-02-16 00:00:00,
TKT-01469,CUST-0607,ORD-013363,2024-05-08 00:00:00,150.0
TKT-01470,CUST-0609,ORD-013371,2023-05-06 00:00:00,150.0
TKT-01471,CUST-0612,ORD-013404,2024-01-23 00:00:00,400.0
TKT-01472,CUST-0613,ORD-013414,2023-10-30 00:00:00,150.0
TKT-01473,CUST-0613,ORD-013419,2024-07-04 00:00:00,150.0
TKT-01474,CUST-0614,ORD-013422,2022-10-24 00:00:00,
